18048593024,1,2
5356632516
5356506854
5356499940
5356483626
5356472371
5356463066
5356455040
5356262571
5356250747
5356235435
5356234588,1,2,3,4,38
5356230214
5356228243
5356225556
5356217747
5356216570
5356215021
5356213671
5356211182
5356208095
5355705069
5355700560
5355697304
5355695661
5355691937
5355691843
5355688306
5355687591
5355685917
5355684954
5355668416
5355660321
5355656368
5355656656
5355653768
5355652933,1,2
5355617932
5355594160,1,2,4,38,40,44,45
5355561680
5355555816
5355507170
5354708915
5354637459
5354541466
5354138751
5354129360
5354124239
5353363069
5353348178
5353341498
5353334638
5353326263
5353319802
5353316071
5353306086
5353290806
5353266773
5353257980
5353249600
5353247105,1,2
5353241192
5353230525
5353210561
5353152782
5353150046,1,2,3
5353139525
5353134313
5353129444
5353116259
5353114111
5353112538
5353111818
5353109945
5353108936
5353107638
5353089962
5352466110
5352441225
5352440064
5352439693,1,2,3,4,38,39
5352439303
5352436153
5352435935
5352425113
5352410258
5352407703
5352402623
5352366346
5352360137
5352353746
5352341031
5352054719
5352051800
5352051158
5352049311,1,2,3,4,38,39
5352046171
5352047157
5352045985
5352044948
5352044152
5352042314
5352039928
5352037596
5352034063
5351984112,1,2
5351982601
5351980763,1,2
5351980936
5351978678,1,2
5351979251,1,2,4,38,40,44
5351976676
5351975662
5351974199
5351971070
5351970609,1,2
5351969202
5350516411
5350509528
5350507532
5350496587
5350482209
5350480703,1,2,3,4,19,20,21
5350477855
5350474053
5350465747
5350453479
5350452120,1,2,3
5350450160
5350447014
5350444492
5350426827
5350421341
5350418026
5350409595
5350404436
5350388741
5350382972
5350377287
5350223065
5350208536
5349495185
5349491799
5349366926
5349351933
5349341601
5349338811
5349337306
5349336186
5349329060
5349327076
5349319451
5349318266
5349315490
5349310671
5349300918
5349295386
5349291461
5349289286,1,2,3,4,5
5349284242
5349280129
5349279562
5349272999
5349269238
5349267417,1,2,4,38,39
5349264590
5349256667
5349253040
5349248777
5349219499
5349213360
5349210350
5349197688
5349193528
5349188049
5349182274
5346599529
5342954024
5342948131
5342933703
5342918821
5342910210
5342905615
5342894366
5342883136
5342872782
5342868960
5342853961
5342669140
5341525020
5341518043,1,2
5341285634
5340257865
5340134920
5338638973
5338437956
5338426528
5337696199
5337533141
5337531947,1,2
5337072275
5334938332
5334875025
5334873311
5334849790
5334192931
5331340442
5331336767
5320753118
5320750665
5319922396
5319380905
5319367484
5319354208
5319348048
5316089293
5315165716
5315162153
5314739265
5311793789
5311117430
5311116037
5310131898
5310128619
5309811968
5309807370
5306123241
5306119683
5304800788
5304660848
5303357469
5302602317
5301293854
5301289608
5299995265
5299970418
5297082601
5296444188
5296439172
5296435283
5296429642
5296424860
5296418748
5296414595
5296409323
5296405471
5296401624
5296396407
5295457299
5295452676
5294546549
5294542537
5291224199
5289806602
5289736611
5289731270
5289723142
5289717755
5289711818
5289621261
5289608835
5289605295
5289595364
5289590254
5289583780
5289580078
5289576199
5289570822
5289567863
5289556803
5289547503
5289541823
5289537836
5289532377
5289515737
5289514308,1,2
5289500335
5289494569
5289489666
5289485381
5289480783
5289477005
5289470387
5289464566
5286460938
5284845834
5284843734
5284838605
5284834290
5284825636
5284825756
5284815198
5284804677
5284804921
5284803605,1,2
5284798952
5284797273
5284790755
5284787726
5284774399
5284763613
5284077201
5284075429
5282158072
5282153857
5282140357
5281309027
5281308021
5281299602
5281282661
5278581194
5278576179
5278554029
5278547470
5278538408
5278532263
5278526987
5278520904
5278514646
5278485995
5278480650
5278474290
5278467602
5278461909
5278453938
5275205884
5275129243
5274540681
5273111906
5273109005
5273102596
5273100634
5273098394,1,2
5273024398
5273007171
5273005018
5273003447
5271711675
5270901335
5267235802
5267234975,1,2
5267228010
5257172674
5257167962
5257050502,1,2,4,38,40
5255169536
5254737956
5252684646
5252679432
5252665974
5243276019
5243204749
5213812600
5213549834
5211180708
5205461947
5205458476
5205453182
5205449274
5205446628
5205441388
5197527117
5196156882
5196149566
5196066756
5193170167
5193167127
5190847367
5189129708
5189120796
5189102824
5189089881
5186945245
5186936391
5186926544
5186919082
5185781015
5185776984,1,2
5185777206
5185774611,1,2,3
5181424639
5181420417
5181362122
5181353479
5177952541
5173164339
5173162753
5173160732
5172185038
5169247548
5169078865
5169071639
5167732564
5167728631
5167622376
5154604232
5151363247,1,2,4,19,20,24
5151355127,1,2,4,19,20,24
5151350678
5151345553
5151338631
5151330258
5151284252
5151281031
5151277126
5151272809
5151269486
5151266213
5151259589
5151256867
5151252292
5151246910
5151243101
5151111611
5148307346
5148304170
5147437239,1,2
5147143489
5147121170
5145706103
5145707483
5144460873
5144457243
5144302605
5144300539
5143482648
5142465571
5142442164
5142438956
5142373489
5142284052
5139683791
5137954068
5137861522
5136186691
5133968392
5128027974
5128022811
5128018573
5128012883
5127996529
5125064830
5125058123
5125018423
5125016081
5123316306
5123314087
5122690280
5121952009
5121949386
5121816674
5120823064
5120574443
5120506833,1,2,4,38,40
5120501863
5116972346
5115207787
5115202532
5114773069
5114464899
5113390332
5112997423,1,2,3
5112254293
5112252650
5111188567
5111185656
5111088468
5108220904
